Season,T1,T1Seed,T2,T2Seed,SeedDiff,Win,T1GamesPlayed,T1Win%,T1MoV,T1FGM,T1FGA,T1FG%,T13PTM,T13PTA,T13PT%,T1FTM,T1FTA,T1FT%,T1OR,T1DR,T1AST,T1TO,T1STL,T1BLK,T1PF,T2GamesPlayed,T2Win%,T2MoV,T2FGM,T2FGA,T2FG%,T23PTM,T23PTA,T23PT%,T2FTM,T2FTA,T2FT%,T2OR,T2DR,T2AST,T2TO,T2STL,T2BLK,T2PF
2003,1332,8,1428,9,1,0,32,0.71875,17.304347826086957,915,1984,0.4611895161290322,288,736,0.391304347826087,513,661,0.7760968229954615,11.375,24.5,559,487,257,89,670,30,0.7666666666666667,11.434782608695652,695,1522,0.4566360052562417,215,563,0.3818827708703374,397,564,0.7039007092198581,10.133333333333333,23.2,396,381,140,113,603
2003,1190,15,1448,2,-13,0,27,0.6296296296296297,9.529411764705882,758,1658,0.4571773220747889,141,410,0.3439024390243902,495,670,0.7388059701492538,14.0,24.03703703703704,379,506,289,142,527,29,0.8275862068965517,15.666666666666666,758,1660,0.4566265060240964,177,514,0.3443579766536965,581,772,0.7525906735751295,14.758620689655173,26.93103448275862,423,438,186,127,536
2003,1407,14,1462,3,-11,0,30,0.8333333333333334,13.56,847,1960,0.4321428571428571,284,850,0.3341176470588235,403,586,0.6877133105802048,15.066666666666666,24.7,452,412,286,156,498,30,0.8333333333333334,16.0,804,1776,0.4527027027027027,193,533,0.3621013133208255,546,731,0.746922024623803,13.933333333333334,25.5,492,391,164,91,473
2003,1211,9,1112,1,-8,0,31,0.7419354838709677,14.173913043478262,808,1719,0.4700407213496219,222,591,0.3756345177664975,551,764,0.7212041884816754,11.935483870967742,25.32258064516129,488,451,211,109,578,28,0.8928571428571429,17.28,849,1840,0.4614130434782608,197,562,0.3505338078291815,491,700,0.7014285714285714,15.178571428571429,27.642857142857142,494,414,237,118,497
2003,1390,4,1163,5,1,0,31,0.7419354838709677,10.347826086956522,795,1799,0.4419121734296831,215,601,0.3577371048252912,435,644,0.6754658385093167,13.741935483870968,25.12903225806452,454,444,171,104,574,30,0.7,16.904761904761905,886,1866,0.4748124330117899,182,471,0.386411889596603,447,663,0.6742081447963801,14.766666666666667,27.9,469,474,178,232,552
2003,1141,11,1181,3,-8,0,29,0.7931034482758621,11.173913043478262,772,1528,0.5052356020942408,198,520,0.3807692307692307,559,730,0.7657534246575343,10.586206896551724,23.27586206896552,453,529,206,116,608,30,0.8,16.416666666666668,821,1810,0.4535911602209945,220,618,0.3559870550161812,597,842,0.7090261282660333,13.766666666666667,23.1,415,421,255,154,638
2003,1242,2,1113,10,8,1,30,0.7666666666666667,22.0,907,1869,0.4852862493311931,144,424,0.3396226415094339,482,724,0.6657458563535912,14.3,26.9,502,447,304,147,501,29,0.6206896551724138,17.38888888888889,789,1650,0.4781818181818182,116,365,0.3178082191780822,509,760,0.6697368421052632,13.689655172413794,23.310344827586206,451,406,151,123,563
2003,1266,3,1281,6,3,1,28,0.8214285714285714,14.826086956521738,762,1575,0.4838095238095238,162,427,0.3793911007025761,509,661,0.7700453857791225,13.107142857142858,24.071428571428573,457,380,168,102,522,31,0.6774193548387096,13.285714285714286,811,1835,0.4419618528610354,232,650,0.3569230769230769,371,563,0.6589698046181173,13.483870967741936,25.90322580645161,426,422,177,134,523
2003,1228,4,1323,5,1,0,30,0.8,18.83333333333333,813,1674,0.4856630824372759,223,605,0.3685950413223141,414,573,0.7225130890052356,9.733333333333333,25.4,548,395,210,93,574,31,0.7096774193548387,15.863636363636363,844,1881,0.4486975013290802,257,675,0.3807407407407407,538,708,0.7598870056497176,11.387096774193548,26.870967741935484,524,396,231,175,503
2003,1328,1,1143,8,7,1,30,0.8,15.541666666666666,758,1696,0.4469339622641509,224,569,0.3936731107205624,395,558,0.7078853046594982,12.133333333333333,24.966666666666665,425,354,208,113,558,29,0.7241379310344828,10.38095238095238,793,1703,0.465648854961832,186,494,0.3765182186234818,388,566,0.6855123674911661,11.241379310344827,24.379310344827587,464,411,190,81,496
2003,1409,13,1458,5,-8,0,31,0.7096774193548387,14.136363636363637,818,1768,0.4626696832579186,206,568,0.3626760563380282,437,601,0.7271214642262895,11.161290322580646,25.806451612903224,458,444,235,155,537,29,0.7586206896551724,18.272727272727277,726,1563,0.4644913627639155,181,504,0.3591269841269841,418,564,0.7411347517730497,10.310344827586206,22.55172413793104,386,305,202,82,430
2003,1120,10,1448,2,-8,1,30,0.6333333333333333,16.157894736842106,771,1641,0.469835466179159,169,490,0.3448979591836735,392,592,0.6621621621621622,11.933333333333334,22.566666666666663,402,477,241,149,491,29,0.8275862068965517,15.666666666666666,758,1660,0.4566265060240964,177,514,0.3443579766536965,581,772,0.7525906735751295,14.758620689655173,26.93103448275862,423,438,186,127,536
2003,1139,12,1257,4,-8,1,29,0.8275862068965517,11.5,698,1469,0.4751531654186521,246,634,0.3880126182965299,347,480,0.7229166666666667,7.827586206896552,20.379310344827587,376,302,184,54,466,30,0.8,18.33333333333333,839,1825,0.4597260273972602,253,702,0.3603988603988604,524,753,0.6958831341301461,13.2,25.1,498,401,216,142,680
2003,1246,1,1428,9,8,1,32,0.90625,16.06896551724138,911,1869,0.4874264312466559,189,531,0.3559322033898305,470,665,0.706766917293233,12.875,24.15625,518,450,250,163,556,30,0.7666666666666667,11.434782608695652,695,1522,0.4566360052562417,215,563,0.3818827708703374,397,564,0.7039007092198581,10.133333333333333,23.2,396,381,140,113,603
2003,1462,3,1268,6,3,0,30,0.8333333333333334,16.0,804,1776,0.4527027027027027,193,533,0.3621013133208255,546,731,0.746922024623803,13.933333333333334,25.5,492,391,164,91,473,28,0.6785714285714286,23.94736842105263,824,1774,0.4644870349492672,189,475,0.3978947368421052,425,604,0.7036423841059603,13.75,26.75,529,395,305,185,532
2003,1277,7,1196,2,-5,1,31,0.6129032258064516,14.789473684210526,714,1584,0.4507575757575757,152,415,0.3662650602409638,504,686,0.7346938775510204,10.67741935483871,24.258064516129032,422,451,198,115,621,31,0.7741935483870968,15.958333333333334,835,1752,0.4765981735159817,269,686,0.3921282798833819,414,587,0.7052810902896082,10.806451612903226,24.258064516129032,509,415,241,127,524
2003,1231,7,1338,2,-5,0,32,0.625,12.55,750,1758,0.4266211604095563,241,692,0.3482658959537572,516,724,0.712707182320442,11.21875,25.625,442,368,142,171,578,30,0.8666666666666667,19.26923076923077,806,1605,0.5021806853582554,191,533,0.3583489681050656,435,684,0.6359649122807017,11.3,25.366666666666667,533,453,242,123,539
2003,1393,3,1329,6,3,1,29,0.8275862068965517,14.416666666666666,848,1804,0.4700665188470067,152,460,0.3304347826086956,475,685,0.6934306569343066,14.310344827586206,26.89655172413793,434,395,241,211,481,29,0.6896551724137931,13.8,715,1607,0.4449284380833851,141,376,0.375,422,648,0.6512345679012346,12.379310344827584,24.06896551724138,355,425,255,162,584
2003,1400,1,1345,9,8,1,28,0.7857142857142857,14.818181818181818,784,1748,0.448512585812357,164,470,0.3489361702127659,476,666,0.7147147147147147,16.178571428571427,26.142857142857142,406,376,179,108,570,28,0.6428571428571429,16.77777777777778,665,1523,0.4366382140512147,143,434,0.3294930875576037,536,714,0.7507002801120448,10.392857142857142,23.464285714285715,343,387,201,82,555
2003,1323,5,1112,1,-4,0,31,0.7096774193548387,15.863636363636363,844,1881,0.4486975013290802,257,675,0.3807407407407407,538,708,0.7598870056497176,11.387096774193548,26.870967741935484,524,396,231,175,503,28,0.8928571428571429,17.28,849,1840,0.4614130434782608,197,562,0.3505338078291815,491,700,0.7014285714285714,15.178571428571429,27.642857142857142,494,414,237,118,497
2003,1181,3,1242,2,-1,0,30,0.8,16.416666666666668,821,1810,0.4535911602209945,220,618,0.3559870550161812,597,842,0.7090261282660333,13.766666666666667,23.1,415,421,255,154,638,30,0.7666666666666667,22.0,907,1869,0.4852862493311931,144,424,0.3396226415094339,482,724,0.6657458563535912,14.3,26.9,502,447,304,147,501
2003,1458,5,1246,1,-4,0,29,0.7586206896551724,18.272727272727277,726,1563,0.4644913627639155,181,504,0.3591269841269841,418,564,0.7411347517730497,10.310344827586206,22.55172413793104,386,305,202,82,430,32,0.90625,16.06896551724138,911,1869,0.4874264312466559,189,531,0.3559322033898305,470,665,0.706766917293233,12.875,24.15625,518,450,250,163,556
2003,1266,3,1338,2,-1,1,28,0.8214285714285714,14.826086956521738,762,1575,0.4838095238095238,162,427,0.3793911007025761,509,661,0.7700453857791225,13.107142857142858,24.071428571428573,457,380,168,102,522,30,0.8666666666666667,19.26923076923077,806,1605,0.5021806853582554,191,533,0.3583489681050656,435,684,0.6359649122807017,11.3,25.366666666666667,533,453,242,123,539
2003,1268,6,1277,7,1,0,28,0.6785714285714286,23.94736842105263,824,1774,0.4644870349492672,189,475,0.3978947368421052,425,604,0.7036423841059603,13.75,26.75,529,395,305,185,532,31,0.6129032258064516,14.789473684210526,714,1584,0.4507575757575757,152,415,0.3662650602409638,504,686,0.7346938775510204,10.67741935483871,24.258064516129032,422,451,198,115,621
2003,1328,1,1139,12,11,1,30,0.8,15.541666666666666,758,1696,0.4469339622641509,224,569,0.3936731107205624,395,558,0.7078853046594982,12.133333333333333,24.966666666666665,425,354,208,113,558,29,0.8275862068965517,11.5,698,1469,0.4751531654186521,246,634,0.3880126182965299,347,480,0.7229166666666667,7.827586206896552,20.379310344827587,376,302,184,54,466
2003,1120,10,1393,3,-7,0,30,0.6333333333333333,16.157894736842106,771,1641,0.469835466179159,169,490,0.3448979591836735,392,592,0.6621621621621622,11.933333333333334,22.566666666666663,402,477,241,149,491,29,0.8275862068965517,14.416666666666666,848,1804,0.4700665188470067,152,460,0.3304347826086956,475,685,0.6934306569343066,14.310344827586206,26.89655172413793,434,395,241,211,481
2003,1400,1,1163,5,4,1,28,0.7857142857142857,14.818181818181818,784,1748,0.448512585812357,164,470,0.3489361702127659,476,666,0.7147147147147147,16.178571428571427,26.142857142857142,406,376,179,108,570,30,0.7,16.904761904761905,886,1866,0.4748124330117899,182,471,0.386411889596603,447,663,0.6742081447963801,14.766666666666667,27.9,469,474,178,232,552
2003,1112,1,1242,2,1,0,28,0.8928571428571429,17.28,849,1840,0.4614130434782608,197,562,0.3505338078291815,491,700,0.7014285714285714,15.178571428571429,27.642857142857142,494,414,237,118,497,30,0.7666666666666667,22.0,907,1869,0.4852862493311931,144,424,0.3396226415094339,482,724,0.6657458563535912,14.3,26.9,502,447,304,147,501
2003,1246,1,1266,3,2,0,32,0.90625,16.06896551724138,911,1869,0.4874264312466559,189,531,0.3559322033898305,470,665,0.706766917293233,12.875,24.15625,518,450,250,163,556,28,0.8214285714285714,14.826086956521738,762,1575,0.4838095238095238,162,427,0.3793911007025761,509,661,0.7700453857791225,13.107142857142858,24.071428571428573,457,380,168,102,522
2003,1328,1,1393,3,2,0,30,0.8,15.541666666666666,758,1696,0.4469339622641509,224,569,0.3936731107205624,395,558,0.7078853046594982,12.133333333333333,24.966666666666665,425,354,208,113,558,29,0.8275862068965517,14.416666666666666,848,1804,0.4700665188470067,152,460,0.3304347826086956,475,685,0.6934306569343066,14.310344827586206,26.89655172413793,434,395,241,211,481
2003,1277,7,1400,1,-6,0,31,0.6129032258064516,14.789473684210526,714,1584,0.4507575757575757,152,415,0.3662650602409638,504,686,0.7346938775510204,10.67741935483871,24.258064516129032,422,451,198,115,621,28,0.7857142857142857,14.818181818181818,784,1748,0.448512585812357,164,470,0.3489361702127659,476,666,0.7147147147147147,16.178571428571427,26.142857142857142,406,376,179,108,570
2003,1242,2,1266,3,1,1,30,0.7666666666666667,22.0,907,1869,0.4852862493311931,144,424,0.3396226415094339,482,724,0.6657458563535912,14.3,26.9,502,447,304,147,501,28,0.8214285714285714,14.826086956521738,762,1575,0.4838095238095238,162,427,0.3793911007025761,509,661,0.7700453857791225,13.107142857142858,24.071428571428573,457,380,168,102,522
2003,1393,3,1400,1,-2,1,29,0.8275862068965517,14.416666666666666,848,1804,0.4700665188470067,152,460,0.3304347826086956,475,685,0.6934306569343066,14.310344827586206,26.89655172413793,434,395,241,211,481,28,0.7857142857142857,14.818181818181818,784,1748,0.448512585812357,164,470,0.3489361702127659,476,666,0.7147147147147147,16.178571428571427,26.142857142857142,406,376,179,108,570
2003,1242,2,1393,3,1,0,30,0.7666666666666667,22.0,907,1869,0.4852862493311931,144,424,0.3396226415094339,482,724,0.6657458563535912,14.3,26.9,502,447,304,147,501,29,0.8275862068965517,14.416666666666666,848,1804,0.4700665188470067,152,460,0.3304347826086956,475,685,0.6934306569343066,14.310344827586206,26.89655172413793,434,395,241,211,481
2004,1197,16,1250,16,0,1,30,0.4666666666666667,11.285714285714286,692,1673,0.4136282127913927,254,732,0.3469945355191257,525,736,0.7133152173913043,11.433333333333334,22.53333333333333,381,508,250,48,657,28,0.6428571428571429,9.555555555555555,637,1511,0.4215751158173395,172,497,0.3460764587525151,398,555,0.7171171171171171,11.178571428571429,24.428571428571427,350,410,201,93,528
2004,1356,9,1104,8,-1,0,29,0.8620689655172413,10.96,763,1716,0.4446386946386946,173,526,0.3288973384030418,368,535,0.6878504672897197,13.20689655172414,22.20689655172414,409,350,298,90,562,29,0.5862068965517241,13.470588235294118,722,1595,0.4526645768025078,207,540,0.3833333333333333,443,634,0.6987381703470031,11.310344827586206,24.0,344,385,187,90,532
2004,1163,2,1436,15,13,1,33,0.8181818181818182,20.48148148148148,994,2067,0.4808901790033865,211,527,0.4003795066413662,411,667,0.616191904047976,15.303030303030305,29.484848484848484,602,455,203,288,530,30,0.7333333333333333,10.863636363636363,715,1678,0.4261025029797378,192,585,0.3282051282051282,370,545,0.6788990825688074,11.633333333333333,24.9,437,377,210,86,458
2004,1177,7,1173,10,3,1,30,0.7,9.19047619047619,769,1637,0.4697617593158216,153,422,0.3625592417061611,435,618,0.7038834951456311,12.066666666666666,23.766666666666666,412,403,171,71,522,32,0.75,8.333333333333334,753,1667,0.4517096580683863,204,624,0.3269230769230769,465,694,0.670028818443804,12.21875,25.78125,478,457,145,91,547
2004,1106,16,1181,1,-15,0,30,0.5333333333333333,12.375,617,1462,0.4220246238030096,166,497,0.3340040241448692,443,674,0.6572700296735905,11.7,22.766666666666666,308,516,212,94,561,32,0.84375,18.85185185185185,882,1871,0.4714056654195617,230,625,0.368,558,763,0.7313237221494102,13.40625,22.84375,456,454,299,218,599
2004,1434,15,1211,2,-13,0,29,0.5862068965517241,9.411764705882351,718,1617,0.4440321583178726,153,489,0.3128834355828221,507,713,0.7110799438990182,11.89655172413793,26.517241379310345,447,469,193,95,653,29,0.9310344827586208,18.14814814814815,842,1635,0.5149847094801223,189,456,0.4144736842105263,515,681,0.7562408223201175,11.551724137931034,27.93103448275862,528,393,182,110,462
2004,1196,5,1264,12,7,0,30,0.6666666666666666,16.35,808,1674,0.4826762246117085,246,648,0.3796296296296296,447,594,0.7525252525252525,10.233333333333333,24.933333333333334,488,440,196,94,566,29,0.8275862068965517,14.958333333333334,707,1601,0.4415990006246096,167,454,0.36784140969163,575,757,0.7595772787318362,12.172413793103448,22.689655172413797,313,377,274,121,589
2004,1431,13,1268,4,-9,0,29,0.7586206896551724,15.590909090909092,744,1581,0.4705882352941176,174,460,0.3782608695652174,527,706,0.7464589235127479,10.275862068965518,24.06896551724138,472,393,203,76,495,30,0.6333333333333333,14.63157894736842,842,1910,0.4408376963350785,154,460,0.3347826086956522,483,771,0.6264591439688716,15.766666666666667,25.73333333333333,421,454,262,203,585
2004,1277,7,1305,10,3,0,29,0.6206896551724138,12.444444444444445,725,1464,0.4952185792349727,185,458,0.4039301310043668,437,568,0.7693661971830986,9.10344827586207,21.379310344827587,427,424,205,54,604,30,0.7333333333333333,15.590909090909092,803,1763,0.4554736245036869,146,429,0.3403263403263403,513,718,0.7144846796657381,13.4,25.466666666666665,427,390,195,141,549
2004,1314,6,1102,11,5,1,28,0.6428571428571429,14.88888888888889,830,1795,0.4623955431754875,182,514,0.3540856031128405,484,712,0.6797752808988764,15.357142857142858,24.642857142857142,514,438,269,118,518,28,0.7857142857142857,15.136363636363637,568,1177,0.4825828377230246,237,622,0.3810289389067524,312,440,0.7090909090909091,6.142857142857143,15.357142857142858,371,302,218,66,466
2004,1112,9,1371,8,-1,0,29,0.6896551724137931,16.0,914,1885,0.4848806366047745,214,557,0.3842010771992818,496,631,0.786053882725832,13.89655172413793,25.689655172413797,548,434,202,132,466,28,0.6785714285714286,15.105263157894736,731,1592,0.4591708542713568,167,472,0.3538135593220339,395,551,0.7168784029038112,11.785714285714286,25.321428571428573,371,368,190,88,507
